component_id,lot_id,device_family,device_variant,IDDQ_0h,IDDQ_24h,Input_Leakage_Current_0h,Input_Leakage_Current_24h,Active_Supply_Current_0h,Active_Supply_Current_24h,Propagation_Delay_0h,Propagation_Delay_24h,Output_Rise_Time_0h,Output_Rise_Time_24h,Output_Fall_Time_0h,Output_Fall_Time_24h,IDDQ_168h,Input_Leakage_Current_168h,Active_Supply_Current_168h,Propagation_Delay_168h,Output_Rise_Time_168h,Output_Fall_Time_168h
C01357,A_L18,DIGITAL_CMOS,CMOS_A,1.28867,1.282332,0.024235,0.024199,95.336724,93.955296,8.762258,8.804304,7.671729,7.732594,7.344605,7.325765,1.310258,0.024262,94.903228,9.030393,8.06323,7.437881
C01358,A_L18,DIGITAL_CMOS,CMOS_A,1.950424,1.940887,0.028998,0.029101,97.946124,97.245341,7.990451,8.067884,7.497175,7.542136,7.58913,7.497636,2.019976,0.029713,98.712693,8.029134,7.601652,7.587619
C01359,A_L18,DIGITAL_CMOS,CMOS_A,1.465758,1.489232,0.013803,0.01433,93.872235,96.279874,8.827932,8.812569,7.58726,7.57508,7.077685,7.078724,1.521419,0.014826,98.765635,8.871172,7.725544,7.104649
C01726,A_L24,DIGITAL_CMOS,CMOS_A,1.680247,1.710932,0.024112,0.024519,87.977109,88.282995,8.579865,8.59864,7.638889,7.658395,7.222141,7.231873,1.700672,0.02475,89.497312,8.799293,7.937071,7.577942
C01727,A_L24,DIGITAL_CMOS,CMOS_A,1.350541,1.358371,0.01982,0.019743,84.403015,84.730943,8.699119,8.718671,8.466469,8.495373,7.471732,7.501701,1.367155,0.01973,85.029627,8.991186,8.81456,7.797492
C01728,A_L24,DIGITAL_CMOS,CMOS_A,1.523355,1.586395,0.010042,0.010197,85.377857,86.776093,8.933617,8.961819,8.201132,8.25951,7.5128,7.59171,1.621338,0.010604,88.4618,8.953272,8.366006,7.526831
C01729,A_L24,DIGITAL_CMOS,CMOS_A,1.460583,1.519473,0.015974,0.016165,83.440436,86.357208,8.906945,8.993296,8.727479,8.782204,7.897637,7.88903,1.49082,0.01667,90.317653,9.297958,9.071722,8.150293
C01730,A_L24,DIGITAL_CMOS,CMOS_A,1.43282,1.454856,0.015555,0.015902,82.315869,85.067688,8.661225,8.666933,8.123505,8.221889,6.98748,7.038259,1.53128,0.017445,91.400045,8.833864,8.358984,7.3193
C01731,A_L24,DIGITAL_CMOS,CMOS_A,1.778295,1.7777,0.10441,0.106556,84.163606,84.180372,8.616371,8.677779,7.974304,8.112509,7.507053,7.581556,1.892304,0.107558,88.84763,8.61663,8.135337,7.588821
C01732,A_L24,DIGITAL_CMOS,CMOS_A,1.524313,1.522891,0.026399,0.02677,90.791165,91.427196,9.036165,9.042217,8.361331,8.367181,7.632789,7.685297,1.494002,0.026547,92.014808,9.179957,8.442323,8.021634
C01733,A_L24,DIGITAL_CMOS,CMOS_A,1.521873,1.516987,0.016115,0.016279,89.05514,88.412799,8.424167,8.478095,7.86366,7.838397,7.386606,7.405203,1.516716,0.016423,90.292111,8.494282,7.844487,7.462799
C01734,A_L24,DIGITAL_CMOS,CMOS_A,1.851349,1.874479,0.030506,0.030126,98.643003,98.381935,9.002044,9.069814,7.695533,7.735622,7.434287,7.563587,1.878536,0.030921,100.168495,9.203123,7.965183,8.070334
C01735,A_L24,DIGITAL_CMOS,CMOS_A,1.30079,1.305834,0.016551,0.0165,81.609826,81.542631,9.082696,9.132349,8.819331,8.769912,7.798737,7.848038,1.335435,0.016648,83.169899,9.182463,8.879801,7.9083
C01736,A_L24,DIGITAL_CMOS,CMOS_A,2.139068,2.10752,0.026137,0.026305,88.303016,87.76787,8.726246,8.77118,7.925679,7.877498,7.198304,7.221875,2.139802,0.026565,88.86466,8.735982,7.975543,7.287743
C01737,A_L24,DIGITAL_CMOS,CMOS_A,1.436059,1.420876,0.024532,0.02476,88.573754,89.850438,8.900841,9.030385,7.836952,7.834982,7.588527,7.593853,1.439147,0.025038,90.427627,9.177886,8.072424,7.792656
C01738,A_L24,DIGITAL_CMOS,CMOS_A,1.699554,1.696045,0.020819,0.021297,89.041676,91.075536,9.156036,9.201724,8.720672,8.784675,7.674749,7.749425,1.736102,0.021793,95.431911,9.330027,8.846041,7.825331
C01739,A_L24,DIGITAL_CMOS,CMOS_A,1.161004,1.181996,0.018185,0.018178,82.663341,83.892163,8.371961,8.438483,8.647828,8.944705,7.220497,7.166366,1.195759,0.018787,86.209378,8.513716,10.814359,7.182708
C01740,A_L24,DIGITAL_CMOS,CMOS_A,1.582844,1.567075,0.013556,0.013906,91.03321,91.667938,8.441463,8.51364,7.764806,7.747718,7.166847,7.323516,1.709106,0.014541,96.817974,8.798309,7.954397,7.539608
C01741,A_L24,DIGITAL_CMOS,CMOS_A,1.233543,1.241726,0.020357,0.020601,93.64491,93.538052,8.089672,8.038522,7.75621,7.820596,7.471503,7.453859,1.272253,0.021262,95.702091,8.093782,7.734637,7.501498
C01742,A_L24,DIGITAL_CMOS,CMOS_A,1.638782,1.693236,0.018583,0.018932,90.88289,92.667378,8.375171,8.427964,8.004758,7.986648,6.590412,6.626834,1.7833,0.019951,97.662546,8.406934,8.049645,6.65768
C01743,A_L24,DIGITAL_CMOS,CMOS_A,1.643974,1.617124,0.022468,0.022722,87.696038,87.264366,8.511272,8.615106,8.244819,8.238465,6.8652,6.841685,1.619188,0.023219,89.352756,8.636046,8.216861,6.810906
C01744,A_L24,DIGITAL_CMOS,CMOS_A,1.317659,1.31894,0.01767,0.017883,84.309571,85.268528,8.572517,8.574682,8.228823,8.35102,6.921883,6.990817,1.377406,0.018877,90.99404,8.690258,8.482306,7.093088
C01745,A_L24,DIGITAL_CMOS,CMOS_A,1.761945,1.782285,0.021459,0.021396,90.537454,90.135917,8.209569,8.24991,7.338526,7.461024,7.093207,7.154485,1.812489,0.021614,91.684501,8.362399,7.7147,7.301976
C01746,A_L24,DIGITAL_CMOS,CMOS_A,2.757624,2.805073,0.021749,0.021933,92.304414,93.165329,9.028051,9.03676,8.417131,8.447437,7.423155,7.457738,2.79131,0.022098,96.357068,9.321765,8.802053,7.740862
C01747,A_L24,DIGITAL_CMOS,CMOS_A,1.433947,1.485121,0.019556,0.019843,84.68213,85.488877,8.739487,8.735594,8.332751,8.452609,7.551386,7.683326,1.501362,0.020509,89.274918,8.882641,8.706702,7.785635
C01748,A_L24,DIGITAL_CMOS,CMOS_A,1.683945,1.708167,0.01699,0.017843,85.888975,88.571162,8.437526,8.371602,7.985423,7.886954,6.62794,6.619859,1.773364,0.018217,90.791641,8.46394,8.081482,6.647454
C01749,A_L24,DIGITAL_CMOS,CMOS_A,1.505991,1.563094,0.017918,0.018301,89.644138,89.91405,9.126626,9.113377,8.417014,8.45474,7.295599,7.343671,1.543935,0.01905,91.516708,9.14385,8.56156,7.390174
C01750,A_L24,DIGITAL_CMOS,CMOS_A,1.71626,1.719114,0.024951,0.025223,79.69087,80.927528,9.594312,9.549272,8.88602,8.871816,7.904452,7.895069,1.696086,0.025849,81.854547,9.702301,8.99393,8.030486
C01751,A_L24,DIGITAL_CMOS,CMOS_A,1.487897,1.514322,0.017034,0.017179,82.279862,84.337603,8.503958,8.578596,8.327079,8.295443,6.806296,6.941673,1.538204,0.017669,86.696389,8.633091,8.612814,7.181972
C01752,A_L24,DIGITAL_CMOS,CMOS_A,1.806604,1.845586,0.021896,0.022092,87.21044,88.712974,8.940981,8.966479,8.771668,8.786422,7.439613,7.536888,1.873555,0.02248,93.326427,8.969795,8.859602,7.548034
C01753,A_L24,DIGITAL_CMOS,CMOS_A,1.564156,1.541288,0.012271,0.012547,87.584174,89.225562,9.032446,9.105025,8.356317,8.414015,7.786358,7.746509,1.674963,0.013207,94.03792,9.232601,8.565078,8.096906
C01754,A_L24,DIGITAL_CMOS,CMOS_A,1.828347,1.840065,0.018123,0.018085,93.029558,93.281113,8.795101,8.731295,8.325011,8.386754,7.330856,7.335129,1.836429,0.018449,94.070552,9.050765,8.60829,7.640394
C01755,A_L24,DIGITAL_CMOS,CMOS_A,1.651655,1.655694,0.020464,0.020848,86.064385,88.825948,9.594029,9.640169,8.667086,8.767124,8.155055,8.172514,1.697814,0.021378,92.372513,9.755081,9.054218,8.328408
C01756,A_L24,DIGITAL_CMOS,CMOS_A,1.714254,1.763011,0.019687,0.019778,82.451982,85.455727,8.727919,8.734137,7.994129,7.925695,7.486843,7.514723,1.813167,0.020278,97.398857,8.794786,8.014564,7.495391
C01757,A_L24,DIGITAL_CMOS,CMOS_A,1.907207,1.971377,0.023148,0.023406,84.765416,84.029528,9.030719,9.084904,7.977108,8.003241,7.974299,8.00347,2.090517,0.025375,84.792866,9.330872,8.055713,8.20548
C01758,A_L24,DIGITAL_CMOS,CMOS_A,1.777932,1.699456,0.017816,0.017633,89.456828,90.981274,8.262531,8.315223,7.550864,7.668788,6.747051,6.804734,1.763925,0.017953,91.305073,8.21129,7.635098,6.822691
C01759,A_L24,DIGITAL_CMOS,CMOS_A,1.501393,1.517321,0.03255,0.032769,86.335661,88.47611,9.007692,9.032951,8.112269,8.213429,7.087551,7.061319,1.540686,0.033439,92.310874,9.129358,8.144592,7.151063
C01760,A_L24,DIGITAL_CMOS,CMOS_A,1.924292,1.931763,0.021222,0.021102,80.84077,82.395021,8.989387,9.060465,8.171241,8.26759,7.95943,8.064898,2.006096,0.021985,86.083486,9.222858,8.463555,8.419726
C01761,A_L24,DIGITAL_CMOS,CMOS_A,1.732857,1.731019,0.017593,0.017631,85.452784,86.344942,8.871557,8.949113,8.719854,8.726653,7.875246,7.881748,1.752028,0.017809,88.412211,8.932011,8.75313,7.937613
C01762,A_L24,DIGITAL_CMOS,CMOS_A,1.793692,1.792399,0.02402,0.024089,88.136723,87.995089,9.130032,9.203171,8.576208,8.639426,7.864435,7.932994,1.797734,0.024477,89.735439,9.315302,8.832987,8.171635
C01763,A_L24,DIGITAL_CMOS,CMOS_A,2.157291,2.173825,0.020595,0.020813,87.573017,89.202685,8.167271,8.158203,7.822495,7.825076,7.261414,7.299545,2.260004,0.021742,94.370373,8.237149,7.850291,7.431359
C01764,A_L24,DIGITAL_CMOS,CMOS_A,1.442808,1.46219,0.011078,0.011398,89.067013,89.348861,9.438674,9.517428,8.850911,8.937546,7.223084,7.298486,1.525063,0.011821,91.721619,9.802097,9.103223,7.49782
C01765,A_L24,DIGITAL_CMOS,CMOS_A,2.006448,2.015497,0.025732,0.025946,91.375131,93.809545,9.05152,9.06021,8.102153,8.131429,7.502937,7.536353,2.073021,0.026366,98.30191,9.121979,8.18831,7.567775
C01766,A_L24,DIGITAL_CMOS,CMOS_A,1.982855,1.934592,0.021154,0.021508,90.627652,90.86818,9.353713,9.369936,8.594943,8.804112,8.012693,8.045491,1.964924,0.021085,92.28544,9.488885,8.995626,8.23379
C01767,A_L24,DIGITAL_CMOS,CMOS_A,1.817593,1.864735,0.012216,0.01247,87.382722,88.653306,8.739616,8.792277,8.542555,8.550191,7.824921,7.860525,1.945418,0.013055,90.379128,8.744673,8.65796,7.872395
C01768,A_L24,DIGITAL_CMOS,CMOS_A,1.685205,1.680322,0.08795,0.095204,85.774118,86.518224,8.787158,8.766662,7.846257,7.967189,7.088957,7.15119,1.806317,0.103506,92.210687,9.03571,8.269533,7.533827
C01769,A_L24,DIGITAL_CMOS,CMOS_A,1.267058,1.247941,0.015136,0.015222,83.422995,83.395742,9.145384,9.19456,8.442253,8.451554,7.866417,7.875561,1.278263,0.01517,85.437424,9.237474,8.573472,7.806158
C01770,A_L24,DIGITAL_CMOS,CMOS_A,1.833304,1.86303,0.022195,0.02245,87.042913,89.21108,8.700352,8.766082,7.594055,7.629259,6.682205,6.752891,1.949046,0.02309,92.866271,9.084014,7.944518,7.241052
C01771,A_L24,DIGITAL_CMOS,CMOS_A,1.732588,1.803073,0.024334,0.0249,90.879485,91.328641,9.317035,9.472949,11.891655,13.110406,7.864504,8.050937,1.868116,0.025286,100.259412,9.89933,15.793255,8.519836
C01772,A_L24,DIGITAL_CMOS,CMOS_A,1.33813,1.350867,0.015045,0.015002,86.851801,88.03301,9.213137,9.186033,8.316277,8.403636,7.610654,7.577309,1.35249,0.015244,88.076863,9.261135,8.431113,7.692557
C01773,A_L24,DIGITAL_CMOS,CMOS_A,1.157526,1.179217,0.013551,0.013758,82.172831,82.878511,8.879217,8.892618,8.875508,9.003172,7.037959,7.007322,1.218601,0.014074,87.700379,8.964724,9.089349,7.061478
C01774,A_L24,DIGITAL_CMOS,CMOS_A,1.695865,1.687742,0.022151,0.02292,90.543871,93.887913,8.293352,8.366779,8.111677,8.143309,6.890858,6.989852,1.715748,0.023641,97.806247,8.370468,8.170549,7.021782
C01775,A_L24,DIGITAL_CMOS,CMOS_A,1.517525,1.524605,0.018004,0.018211,83.849096,84.518535,8.811619,8.899211,8.486545,8.400556,7.593424,7.674351,1.540848,0.018311,85.358658,9.141222,8.78932,8.169873
C01776,A_L24,DIGITAL_CMOS,CMOS_A,1.638165,1.645255,0.020337,0.020568,96.38921,96.064252,9.224601,9.199509,8.541357,8.643667,7.715152,7.829785,1.68863,0.020821,96.441933,9.272678,8.715734,7.880759
C01777,A_L24,DIGITAL_CMOS,CMOS_A,1.484697,1.486151,0.015632,0.01575,85.795018,87.662521,8.520004,8.629193,7.625166,7.628531,6.98214,7.047684,1.536497,0.015966,90.241303,8.755538,7.949915,7.191107
C01778,A_L24,DIGITAL_CMOS,CMOS_A,1.483771,1.535796,0.020636,0.02109,84.61002,85.733383,8.859623,8.94315,8.224622,8.154036,7.527726,7.532119,1.584879,0.021227,88.236872,8.956544,8.248856,7.64942
C01779,A_L24,DIGITAL_CMOS,CMOS_A,1.848303,1.878033,0.018941,0.018992,94.6935,94.798828,8.434505,8.404601,7.801332,7.811582,7.074278,7.0839,1.913655,0.019445,96.050287,8.462117,7.793852,7.198896
C01780,A_L24,DIGITAL_CMOS,CMOS_A,1.668706,1.691596,0.016377,0.016489,87.348734,88.179189,9.161086,9.1845,7.889641,7.909072,7.743366,7.728068,1.713833,0.01688,91.973129,9.245041,7.983256,7.834962
C01781,A_L24,DIGITAL_CMOS,CMOS_A,1.476543,1.503713,0.0176,0.017715,78.550349,79.197235,8.571813,8.620385,8.382701,8.342238,7.414494,7.392133,1.549748,0.017768,80.158099,8.702374,8.420017,7.455024
C01782,A_L24,DIGITAL_CMOS,CMOS_A,1.557922,1.561261,0.021397,0.021584,89.927425,89.864995,9.428056,9.440507,8.716657,8.798333,8.007806,8.037671,1.644215,0.022421,93.119959,9.491425,8.83101,8.063796
C01783,A_L24,DIGITAL_CMOS,CMOS_A,1.341532,1.363127,0.021423,0.021366,88.937081,90.62063,8.986515,8.952371,8.549448,8.560725,7.708673,7.759175,1.393369,0.021886,93.20569,9.137446,8.822822,8.01497
C01784,A_L24,DIGITAL_CMOS,CMOS_A,1.323651,1.336035,0.026763,0.026794,84.311346,84.294804,8.861474,8.898913,8.195983,8.241029,7.536858,7.625238,1.436588,0.028381,89.944981,9.114697,8.718838,8.031128
C01785,A_L24,DIGITAL_CMOS,CMOS_A,1.319545,1.307502,0.020908,0.020868,86.411992,86.924758,8.735241,8.754903,8.267831,8.246687,7.543813,7.575396,1.323689,0.020796,89.123711,8.774416,8.26789,7.548139
C01786,A_L24,DIGITAL_CMOS,CMOS_A,1.33993,1.349698,0.02803,0.028077,87.258709,86.462572,8.848798,8.897888,8.671617,8.770737,7.771651,7.775019,1.34447,0.027862,87.298397,8.89531,8.858428,7.807116
C01787,A_L24,DIGITAL_CMOS,CMOS_A,1.623387,1.642325,0.024209,0.024376,82.354499,81.719082,8.784967,8.825498,7.842562,7.897454,7.396809,7.402656,1.630429,0.024696,83.66563,8.874672,7.956786,7.453937
C01788,A_L24,DIGITAL_CMOS,CMOS_A,1.734617,1.710324,0.01596,0.01599,82.979,83.764787,8.847076,8.867734,7.806366,7.821064,7.43612,7.508282,1.704645,0.015957,85.263938,9.041403,8.044625,7.744406
C01789,A_L24,DIGITAL_CMOS,CMOS_A,1.492815,1.530014,0.020742,0.020834,87.028504,86.812744,8.696126,8.709022,7.258111,7.314057,7.549094,7.550054,1.596116,0.021149,89.983259,8.763533,7.400991,7.694448
C01790,A_L24,DIGITAL_CMOS,CMOS_A,1.784612,1.718065,0.016539,0.016851,87.390947,86.516564,8.668806,8.682297,8.132254,8.16668,7.267535,7.344158,1.753744,0.016741,87.888327,8.947203,8.517823,7.462059
C01791,A_L24,DIGITAL_CMOS,CMOS_A,0.984747,0.998961,0.019756,0.020229,83.872005,83.923299,8.584589,8.69183,8.16911,8.25888,7.308708,7.428669,1.061669,0.021114,90.819597,8.834492,8.408658,7.644419
C01792,A_L24,DIGITAL_CMOS,CMOS_A,1.551969,1.538504,0.021984,0.022491,93.602183,93.960821,8.524223,8.557193,14.196803,15.789958,7.151633,7.176768,1.571885,0.022387,93.882913,8.592457,15.967318,7.170906
C01793,A_L24,DIGITAL_CMOS,CMOS_A,1.432899,1.50321,0.030443,0.03087,93.497681,94.363794,8.77412,8.749896,8.269382,8.239558,7.187584,7.226179,1.570543,0.032021,100.601369,8.786953,8.298679,7.231722
C01794,A_L24,DIGITAL_CMOS,CMOS_A,1.888348,1.896827,0.021624,0.02239,90.478974,90.852104,9.082958,9.122423,8.135286,8.164103,7.430852,7.472523,1.92013,0.022996,95.716456,9.155377,8.294234,7.570702
C01795,A_L24,DIGITAL_CMOS,CMOS_A,2.145302,2.189352,0.023006,0.02351,87.077492,87.800133,9.033418,9.027804,8.345138,8.326841,7.9941,8.03333,2.270975,0.024435,92.185136,9.09444,8.442958,8.172052
C01796,A_L24,DIGITAL_CMOS,CMOS_A,1.679081,1.710147,0.020879,0.021085,89.694167,89.31496,8.772305,8.825833,8.27776,8.270966,7.538355,7.580844,1.710971,0.021159,89.729484,8.822516,8.346836,7.687016
C01797,A_L24,DIGITAL_CMOS,CMOS_A,1.443993,1.492345,0.0182,0.018391,88.070354,89.612097,9.102956,9.222968,7.880798,7.946433,7.41896,7.428373,1.469039,0.018845,91.623759,9.329868,8.058838,7.717873
C01798,A_L24,DIGITAL_CMOS,CMOS_A,1.283403,1.26695,0.017016,0.01701,87.322192,88.513037,8.79911,8.92359,8.256514,8.360491,7.401426,7.558732,1.304178,0.017461,93.02922,9.10314,8.511357,7.777611
C01799,A_L24,DIGITAL_CMOS,CMOS_A,1.564684,1.611184,0.022806,0.023372,83.96537,85.613785,8.868267,8.85308,8.078307,8.196214,7.125748,7.19496,1.629699,0.024712,88.760623,9.023658,8.332101,7.413871
C01800,A_L24,DIGITAL_CMOS,CMOS_A,1.502443,1.557676,0.017909,0.018207,87.077455,87.68378,9.554908,9.525909,8.428301,8.420319,7.650056,7.637147,1.528834,0.017921,87.702083,9.455109,8.488455,7.698207
C02553,B_L11,DIGITAL_CMOS,CMOS_B,0.599286,0.61717,0.093961,0.0929,50.355978,50.236068,5.487802,5.485801,3.062254,3.080407,3.145533,3.129294,0.614062,0.094949,50.894047,5.536616,3.105341,3.166367
C02554,B_L11,DIGITAL_CMOS,CMOS_B,0.726,0.71862,0.087066,0.088318,49.766299,50.55104,4.668108,4.672542,3.158882,3.128902,2.818597,2.831759,0.723882,0.088892,50.774524,4.908011,3.262891,2.938004
C02555,B_L11,DIGITAL_CMOS,CMOS_B,0.859533,0.885364,0.070549,0.072936,47.630174,48.062615,4.912343,4.94277,3.041821,3.036171,2.901975,2.88093,0.913753,0.075644,49.292511,5.012649,3.058053,2.908916
C02556,B_L11,DIGITAL_CMOS,CMOS_B,0.742907,0.750308,0.089131,0.090418,45.072757,44.542458,5.295677,5.414924,2.819474,2.84294,2.997293,3.027734,0.760856,0.089686,44.855161,5.611359,2.914015,3.125041
C02557,B_L11,DIGITAL_CMOS,CMOS_B,0.583597,0.606359,0.059578,0.060188,45.758558,45.882563,4.961961,4.985753,3.268159,3.296961,2.820953,2.826833,0.615297,0.062147,48.297334,5.084272,3.338648,2.88286
C02558,B_L11,DIGITAL_CMOS,CMOS_B,0.672642,0.68597,0.068019,0.06777,44.476075,44.630558,5.055024,5.082172,3.024933,3.076506,2.970402,2.973306,0.678963,0.069066,45.077171,5.197119,3.137934,3.039877
C02559,B_L11,DIGITAL_CMOS,CMOS_B,0.544834,0.562237,0.054449,0.053477,47.502642,47.259512,5.102691,5.100442,3.256011,3.287315,2.66954,2.694139,0.567141,0.054741,48.873904,5.171981,3.244488,2.693912
C02560,B_L11,DIGITAL_CMOS,CMOS_B,0.525986,0.532125,0.077407,0.078107,50.089623,50.748413,5.28819,5.30811,3.263268,3.255767,2.98599,2.999047,0.563739,0.085211,53.158262,5.311716,3.250344,3.042382
C02561,B_L11,DIGITAL_CMOS,CMOS_B,0.604401,0.600625,0.074539,0.075835,48.131418,48.348702,5.196122,5.189564,2.819823,2.841539,2.78088,2.791547,0.627269,0.083188,51.331363,5.271537,2.874514,2.795666
C02562,B_L11,DIGITAL_CMOS,CMOS_B,0.499541,0.498062,0.082304,0.082428,46.001605,46.08943,5.006305,5.078381,3.202809,3.229032,3.1374,3.136505,0.502971,0.084951,45.986369,5.179058,3.333122,3.190748
C02563,B_L11,DIGITAL_CMOS,CMOS_B,0.56806,0.580412,0.078035,0.08128,52.244041,51.812802,5.147676,5.135407,2.99248,2.97645,3.010839,3.01351,0.612555,0.084836,54.526768,5.147159,2.980738,2.973043
C02564,B_L11,DIGITAL_CMOS,CMOS_B,0.544108,0.539371,0.068028,0.067964,47.659715,47.719159,5.10602,5.211884,2.991266,3.01697,2.908395,2.932078,0.552837,0.068788,48.254605,5.333322,3.120812,3.018671
C02565,B_L11,DIGITAL_CMOS,CMOS_B,0.507869,0.515586,0.05499,0.056661,46.163701,47.127386,5.315662,5.36109,3.408595,3.418315,3.066269,3.052337,0.53664,0.059179,47.925998,5.322409,3.438437,3.11275
C02566,B_L11,DIGITAL_CMOS,CMOS_B,0.534257,0.557929,0.083407,0.085345,44.852142,45.812902,5.33635,5.373241,3.345246,3.346048,3.096917,3.066323,0.577236,0.090017,48.166856,5.427973,3.380935,3.112462
C02567,B_L11,DIGITAL_CMOS,CMOS_B,0.489054,0.498422,0.083374,0.082844,50.063705,50.612358,4.933891,4.912116,2.990121,2.985355,2.76914,2.77361,0.494452,0.084289,50.298169,4.957973,3.024012,2.827526
C02568,B_L11,DIGITAL_CMOS,CMOS_B,0.653115,0.642506,0.090243,0.091652,50.028823,49.939613,5.124867,5.170752,3.219768,3.286956,2.984048,2.997456,0.671831,0.094798,51.661006,5.425894,3.390717,3.118067
C02569,B_L11,DIGITAL_CMOS,CMOS_B,0.579078,0.569933,0.080028,0.080202,52.801081,53.0139,5.421025,5.491888,3.325121,3.387268,3.134784,3.187565,0.567063,0.080922,52.365682,5.601781,3.434155,3.2827
C02570,B_L11,DIGITAL_CMOS,CMOS_B,0.661153,0.668021,0.062428,0.06347,48.036805,48.1667,5.172332,5.159102,3.211753,3.216149,3.100463,3.130775,0.729747,0.066056,51.692855,5.254452,3.212173,3.14224
C02571,B_L11,DIGITAL_CMOS,CMOS_B,0.582768,0.564008,0.094737,0.097765,51.004647,51.016131,5.116121,5.159222,3.224298,3.211721,2.973196,2.978213,0.574251,0.098373,51.620505,5.32362,3.323019,3.136335
C02572,B_L11,DIGITAL_CMOS,CMOS_B,0.560151,0.561622,0.07432,0.074725,47.131121,47.352498,5.056341,5.089169,3.142948,3.176735,3.056944,3.089721,0.566476,0.076162,47.80472,5.143324,3.15712,3.109792
C02573,B_L11,DIGITAL_CMOS,CMOS_B,0.415267,0.415336,0.04551,0.04606,47.807217,48.059738,5.101509,5.148354,3.029585,3.024866,2.728892,2.727538,0.414912,0.046237,48.858882,5.162813,3.056546,2.752759
C02574,B_L11,DIGITAL_CMOS,CMOS_B,0.671855,0.682119,0.061223,0.060728,47.197252,47.520421,5.15411,5.186431,3.181396,3.199386,2.832951,2.832496,0.693932,0.062366,48.321331,5.278565,3.301669,2.942432
C02575,B_L11,DIGITAL_CMOS,CMOS_B,0.614707,0.631407,0.057991,0.057508,44.832955,45.227017,5.007883,5.030556,3.261858,3.256893,2.973371,3.004181,0.657452,0.062706,47.928202,5.02568,3.307946,3.026606
C02576,B_L11,DIGITAL_CMOS,CMOS_B,0.658238,0.661986,0.076849,0.077353,44.616084,45.452366,4.904944,4.895626,3.133756,3.143287,2.813869,2.806807,0.66495,0.078854,45.353508,4.920155,3.148971,2.844484
C02577,B_L11,DIGITAL_CMOS,CMOS_B,0.701314,0.701269,0.086802,0.088198,41.735491,41.82751,5.145627,5.174201,3.008626,3.04358,2.926487,2.950934,0.714325,0.089528,42.178631,5.475716,3.117527,3.087194
C02578,B_L11,DIGITAL_CMOS,CMOS_B,0.532764,0.537724,0.058,0.059514,47.873713,47.590196,4.95811,4.977259,3.185816,3.181651,2.805627,2.775872,0.567545,0.063308,49.466926,4.975639,3.198661,2.81602
C02579,B_L11,DIGITAL_CMOS,CMOS_B,0.553662,0.560386,0.074523,0.07488,49.115263,49.863267,5.146924,5.203121,3.335831,3.370129,2.985998,3.057646,0.603194,0.081472,52.789735,5.429205,3.482307,3.223906
C02580,B_L11,DIGITAL_CMOS,CMOS_B,0.499965,0.492686,0.049662,0.051157,48.116373,48.941929,5.056831,5.087884,3.195908,3.212389,2.973074,2.975981,0.528387,0.052891,50.646756,5.378518,3.325569,3.096421
C02581,B_L11,DIGITAL_CMOS,CMOS_B,0.525249,0.524114,0.059089,0.0609,49.108609,50.19629,4.696536,4.668302,3.082522,3.088523,2.835189,2.84032,0.566387,0.062325,51.476872,4.677824,3.120155,2.849629
C02582,B_L11,DIGITAL_CMOS,CMOS_B,0.821741,0.796964,0.067641,0.067815,43.892247,44.356174,5.003927,4.994942,3.182063,3.169559,2.854631,2.899089,0.855822,0.072623,46.27578,5.077101,3.183796,2.900412
C02583,B_L11,DIGITAL_CMOS,CMOS_B,0.551271,0.56787,0.048696,0.048789,47.025634,46.660189,5.186051,5.254215,3.086026,3.113388,2.843421,2.834771,0.575879,0.049183,46.897667,5.519258,3.197886,2.95049
C02584,B_L11,DIGITAL_CMOS,CMOS_B,0.645107,0.65435,0.071689,0.071671,42.973158,43.031931,5.456923,5.463156,3.281679,3.25782,2.818951,2.826572,0.700032,0.074788,44.814635,5.453658,3.288993,2.878508
C02585,B_L11,DIGITAL_CMOS,CMOS_B,0.636096,0.640148,0.074314,0.075009,47.859671,48.39524,4.978431,4.926251,3.086007,3.108623,2.880517,2.900216,0.65295,0.075036,48.252419,5.032222,3.119445,2.917499
C02586,B_L11,DIGITAL_CMOS,CMOS_B,0.642539,0.655467,0.070571,0.072446,46.838372,48.073534,4.88003,4.893965,2.973754,3.001086,2.980552,3.012896,0.68953,0.076211,50.221375,4.956913,3.040006,3.112453
C02587,B_L11,DIGITAL_CMOS,CMOS_B,0.624084,0.608776,0.080092,0.079816,49.897668,50.233391,4.992518,5.002331,3.323811,3.345588,3.104452,3.138962,0.625632,0.081675,50.710359,5.132357,3.460173,3.238856
C02588,B_L11,DIGITAL_CMOS,CMOS_B,0.584725,0.596313,0.048921,0.05013,46.101641,46.581923,4.809698,4.820816,2.930967,2.937891,2.823594,2.81825,0.591968,0.050117,46.816802,4.99316,3.003259,2.869033
C02589,B_L11,DIGITAL_CMOS,CMOS_B,0.67463,0.673884,0.099038,0.098053,46.310675,46.044814,5.364241,5.385436,3.137414,3.119443,3.30892,3.296177,0.678601,0.10104,46.981191,5.466605,3.131407,3.340102
C02590,B_L11,DIGITAL_CMOS,CMOS_B,0.501224,0.503367,0.088756,0.090597,46.586748,45.967677,4.954459,4.987197,3.045727,3.073634,2.947529,2.972088,0.51244,0.09053,46.662177,5.099579,3.131834,3.040461
