component_id,lot_id,device_family,device_variant,IDDQ_0h,IDDQ_24h,IDDQ_96h,IDDQ_168h,Input_Leakage_Current_0h,Input_Leakage_Current_24h,Input_Leakage_Current_96h,Input_Leakage_Current_168h,Active_Supply_Current_0h,Active_Supply_Current_24h,Active_Supply_Current_96h,Active_Supply_Current_168h,Propagation_Delay_0h,Propagation_Delay_24h,Propagation_Delay_96h,Propagation_Delay_168h,Output_Rise_Time_0h,Output_Rise_Time_24h,Output_Rise_Time_96h,Output_Rise_Time_168h,Output_Fall_Time_0h,Output_Fall_Time_24h,Output_Fall_Time_96h,Output_Fall_Time_168h
CH_benign_high_baseline_036,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.444031,1.478733,1.501812,1.534344,0.021418,0.021483,0.021215,0.021241,91.623126,92.530474,93.802048,94.612767,9.878716,10.199228,10.039043,10.251413,7.148372,6.996164,7.158993,7.220329,7.313163,7.301202,7.533662,7.619648
CH_benign_high_baseline_037,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.520897,1.49394,1.528516,1.569601,0.017801,0.018154,0.018659,0.018604,86.387698,86.252549,87.624536,88.709432,10.030746,10.076171,10.057887,10.245628,7.224102,7.259218,7.477551,7.333623,6.319136,6.383423,6.377755,6.475235
CH_benign_high_baseline_038,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.514889,1.494043,1.527192,1.523523,0.022909,0.023068,0.023354,0.023461,93.687376,93.855425,94.480369,96.526448,9.887762,9.780237,9.9619,10.023666,8.420164,8.678671,8.631735,8.700473,6.636392,6.660043,6.792707,6.669295
CH_benign_high_baseline_039,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.179371,1.173281,1.198304,1.184691,0.020003,0.018327,0.020186,0.020381,86.400685,87.089719,87.875311,88.917417,8.543034,8.530136,8.606683,8.814824,7.138577,7.196092,7.160982,7.291341,8.589548,8.563641,8.569953,8.880128
CH_benign_high_baseline_040,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.272979,1.26372,1.277284,1.292557,0.028502,0.027983,0.029122,0.029737,97.701608,97.518363,98.463788,99.454089,9.658569,9.710494,9.578593,9.801572,7.885949,7.915575,8.061801,8.274027,7.6263,7.677849,7.743785,7.778435
CH_benign_high_baseline_041,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.445689,1.428238,1.439092,1.460116,0.014577,0.013973,0.014428,0.014052,91.83681,92.994459,93.158453,94.727785,8.979735,9.02737,9.086697,9.18182,7.499278,7.409938,7.705746,7.647,7.983779,7.929912,8.07929,8.053702
CH_benign_high_baseline_042,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.475472,1.430824,1.447605,1.468065,0.021935,0.022708,0.023401,0.023163,89.342165,90.011667,91.53512,91.845508,8.483788,8.444099,8.596782,8.446957,8.37798,8.308161,8.407393,8.589824,7.588723,7.474149,7.696449,7.812965
CH_benign_high_baseline_043,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.74291,1.824858,1.793285,1.810719,0.023333,0.02279,0.023276,0.024344,90.646122,91.587526,92.323493,92.397525,10.358065,10.294568,10.569059,10.43592,8.776511,8.926431,8.998246,9.07867,7.644898,7.597629,7.638299,7.686048
CH_benign_high_baseline_044,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.623007,1.651866,1.658675,1.673074,0.015677,0.016152,0.015051,0.015371,87.1091,87.233127,88.343801,89.328966,9.792052,9.589348,9.926043,9.886278,7.351538,7.56885,7.825142,7.665683,8.045176,8.101396,8.101953,8.109571
CH_benign_high_baseline_045,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.505719,1.474986,1.528367,1.520611,0.012942,0.01149,0.012435,0.01185,91.062267,92.500784,92.721256,94.013547,9.105817,9.295487,9.170659,9.433525,8.995627,9.126813,9.229883,9.28607,6.974283,6.829651,7.023785,7.190253
CH_benign_high_baseline_046,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.335835,1.353441,1.365586,1.379213,0.016479,0.016774,0.018658,0.017578,90.011093,89.990112,90.823709,91.072854,9.594778,9.631385,9.649537,9.810299,7.041154,7.145598,7.152538,7.326973,7.892188,7.810551,7.942311,8.087372
CH_benign_high_baseline_047,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.466157,1.47199,1.460633,1.510079,0.024943,0.025536,0.024441,0.024582,93.190588,93.827327,94.933696,94.828927,8.825182,8.840876,8.905558,8.973819,8.220543,8.151104,8.539194,8.554739,7.840409,8.006568,7.943432,8.094074
CH_benign_high_baseline_048,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.259516,1.220226,1.260918,1.260801,0.021704,0.022761,0.022911,0.023138,88.042901,87.661291,88.966628,90.749257,9.107901,9.139107,9.286665,9.281177,8.556161,8.488984,8.526198,8.602418,7.496098,7.524937,7.655311,7.873052
CH_benign_high_baseline_049,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.625295,1.660784,1.64177,1.645477,0.019085,0.019045,0.019141,0.02014,87.232431,87.440843,87.244294,89.271187,9.574718,9.538852,9.643135,9.823243,7.438881,7.609029,7.786598,7.674754,7.909269,8.216512,8.291914,8.300913
CH_benign_high_baseline_050,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.694573,1.722621,1.678771,1.723124,0.020848,0.021972,0.022293,0.021299,83.765914,85.225762,85.172798,86.585941,8.994533,8.988809,9.103227,9.213679,8.061382,8.266914,8.345288,8.330361,7.109311,7.316672,7.340755,7.29761
CH_benign_high_baseline_051,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.671609,1.661684,1.70185,1.708057,0.023211,0.023621,0.022619,0.024013,91.714628,90.32165,91.765333,93.39822,9.864664,9.843619,9.943808,10.044059,7.755019,7.85269,7.847549,8.042951,8.15685,8.180801,8.25315,8.383642
CH_benign_high_baseline_052,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.50585,1.481429,1.47011,1.493473,0.025383,0.025056,0.025499,0.025394,91.151053,90.865265,91.417782,92.894966,8.714609,8.52738,8.626842,8.768581,8.791284,8.912406,8.969142,9.107605,8.199142,8.255108,8.217827,8.432036
CH_benign_high_baseline_053,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.587582,1.568445,1.57637,1.589323,0.012604,0.011971,0.011971,0.012191,91.911667,91.52309,92.806747,93.756228,9.409687,9.658559,9.659868,9.853706,8.130866,8.209902,8.212524,8.383815,8.217108,7.948206,8.355757,8.269546
CH_benign_high_baseline_054,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.596132,1.557188,1.594841,1.640411,0.019503,0.019008,0.019408,0.019947,90.985522,91.155945,92.181771,93.627673,9.320528,9.326928,9.300719,9.444431,7.183991,7.225816,7.300645,7.491138,8.45631,8.382203,8.391074,8.485641
CH_benign_high_baseline_055,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.435661,1.403384,1.442767,1.477224,0.022678,0.022345,0.022344,0.022663,96.63586,97.481906,99.487906,99.408484,9.171276,9.001386,9.207307,9.135369,6.58524,6.484769,6.758947,6.61356,6.989181,7.012129,7.113642,7.342985
CH_benign_high_baseline_056,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.482113,1.512129,1.526956,1.540643,0.016544,0.015897,0.016954,0.016763,91.11591,92.731506,92.24628,93.84809,8.112937,8.177039,8.098325,8.269631,8.15993,8.345306,8.391615,8.476307,7.33776,7.095264,7.418277,7.371719
CH_benign_high_baseline_057,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.523706,1.487377,1.49544,1.557341,0.01775,0.017413,0.017272,0.018184,86.179179,86.248441,87.578943,88.827425,8.539693,8.583167,8.560958,8.762235,7.35743,7.346119,7.421879,7.554007,6.77967,6.893741,6.985273,7.040906
CH_benign_high_baseline_058,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.697326,1.693517,1.725249,1.736051,0.020402,0.020021,0.021118,0.020816,88.263105,87.349282,88.647159,88.861679,8.756226,8.810286,9.048845,8.82808,7.235562,7.419454,7.449756,7.594039,7.564538,7.470369,7.567147,7.613279
CH_benign_high_baseline_059,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.48905,1.476961,1.457316,1.535799,0.024111,0.023537,0.023848,0.02392,92.403484,93.059807,93.825062,94.797304,9.918466,9.896229,10.05566,10.196422,7.360666,7.418247,7.375534,7.701165,8.419856,8.589308,8.648755,8.546438
CH_benign_high_baseline_060,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.594501,1.587182,1.606749,1.625504,0.022121,0.02089,0.022024,0.023169,90.973225,90.573944,92.145351,93.590124,8.72686,8.88141,8.979901,9.109675,8.690131,8.960987,8.91928,9.162158,8.040703,8.283174,8.144853,8.396966
CH_benign_high_baseline_061,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.447166,1.469135,1.450144,1.47526,0.014529,0.014688,0.015174,0.014518,91.84671,92.562568,93.720393,94.195589,8.523833,8.509256,8.64961,8.509076,8.406543,8.458338,8.567729,8.641739,7.759467,7.880095,7.953859,8.061685
CH_benign_high_baseline_062,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.53551,1.525724,1.53149,1.534481,0.014924,0.016063,0.015232,0.016094,90.686987,91.040434,91.095658,92.469852,9.401783,9.395763,9.54337,9.603857,7.286784,7.451184,7.459771,7.640723,8.094362,8.180197,8.446003,8.378521
CH_benign_high_baseline_063,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.48404,1.503055,1.481298,1.526901,0.025271,0.026065,0.026122,0.026436,89.371475,89.503288,91.102456,91.503168,7.540845,7.821929,7.66394,7.619693,8.167083,8.091225,8.401801,8.395392,6.921528,6.954307,6.795459,6.92643
CH_benign_high_baseline_064,CH_benign_high_baseline,DIGITAL_CMOS,CMOS_A,1.879003,1.83413,1.933041,1.888231,0.014368,0.013848,0.015297,0.015266,90.928073,91.395357,92.867791,94.800095,9.616708,9.766015,9.792763,9.941439,7.85845,7.947199,8.050099,8.04076,7.011143,7.025144,7.115339,7.350497
CH_whole_lot_shift_001,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.068334,2.038002,2.088965,2.130138,0.023358,0.022509,0.023741,0.02284,89.238107,89.452002,91.468279,93.632227,9.976163,9.963015,10.075183,10.234735,8.009473,8.070524,8.265685,8.294023,7.323573,7.5064,7.544798,7.581172
CH_whole_lot_shift_002,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.312961,2.290465,2.30847,2.378721,0.014713,0.014149,0.014578,0.014654,81.239679,81.410128,82.095931,82.853285,8.927694,9.072158,8.95946,8.862441,9.010726,9.112092,9.158127,9.334665,7.417025,7.421045,7.609891,7.537472
CH_whole_lot_shift_003,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,1.91518,1.867517,1.932473,1.966394,0.025803,0.024926,0.026552,0.026861,84.530314,84.679126,84.895916,86.058383,9.599276,9.459594,9.548577,9.734272,9.10157,9.155851,9.14397,9.489341,8.566985,8.615174,8.569632,8.5747
CH_whole_lot_shift_004,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.526188,2.569152,2.629364,2.555913,0.016263,0.015937,0.015611,0.016208,91.367522,91.525833,92.518569,93.909582,7.920492,7.974804,7.941564,7.965394,7.7772,7.850505,7.942503,7.995782,6.77215,6.940932,6.963032,7.086633
CH_whole_lot_shift_005,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.342593,2.358141,2.393467,2.442681,0.019603,0.019339,0.019965,0.019716,92.047364,93.608963,93.534075,93.956518,9.635452,9.666395,9.798246,9.870739,8.656718,8.620093,8.811607,8.897874,8.843178,8.932958,9.044474,9.046187
CH_whole_lot_shift_006,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.089854,2.137086,2.149521,2.205363,0.019814,0.020787,0.020787,0.0214,91.914123,91.830524,92.858825,93.832602,8.403817,8.379089,8.575231,8.665889,8.164117,8.091986,8.111479,8.3682,7.437311,7.562169,7.489154,7.63187
CH_whole_lot_shift_007,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,1.710528,1.721307,1.694807,1.806704,0.01531,0.014535,0.015791,0.015612,87.630527,88.349052,88.691641,89.521165,9.238764,9.344641,9.396954,9.628692,8.351739,8.306888,8.485391,8.53428,7.46965,7.324164,7.5622,7.739686
CH_whole_lot_shift_008,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.204724,2.187447,2.236078,2.298147,0.019738,0.019078,0.019449,0.018368,93.446942,93.119386,94.868773,96.670558,8.138445,8.288107,8.417311,8.521314,8.278873,8.413984,8.363015,8.437932,8.049685,8.170001,8.128857,8.336723
CH_whole_lot_shift_009,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,1.941645,1.957443,1.912305,1.967985,0.022898,0.022691,0.022817,0.024082,91.586254,91.559144,91.820002,93.608708,8.773742,8.901777,8.725203,8.930072,8.285551,8.492605,8.505663,8.544381,7.670631,7.919406,7.870751,7.987804
CH_whole_lot_shift_010,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.506512,2.399218,2.492006,2.532266,0.021692,0.021835,0.020601,0.021071,86.522609,87.564359,87.285573,88.177514,8.566065,8.558126,8.644365,8.773684,9.932231,9.913161,10.082658,10.03673,7.15694,7.315797,7.381422,7.337161
CH_whole_lot_shift_011,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.349792,2.315846,2.380818,2.351865,0.021124,0.021655,0.022593,0.022402,83.047316,82.999693,82.850871,85.085086,7.890986,7.811693,8.011968,8.171566,8.997936,9.099358,9.17168,9.293065,8.370837,8.522564,8.615734,8.692527
CH_whole_lot_shift_012,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.650098,2.688859,2.711343,2.677737,0.017327,0.017828,0.017972,0.017518,87.376652,88.064458,89.474934,89.927929,9.041411,9.231555,9.125776,9.353707,7.605682,7.701163,7.744837,7.860625,7.713879,7.63592,7.844081,7.925019
CH_whole_lot_shift_013,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.100847,2.049781,2.064693,2.055017,0.01236,0.012732,0.013783,0.012962,87.555655,88.684117,89.494361,90.82594,8.657516,8.741096,8.774289,9.010676,7.534942,7.4506,7.548593,7.58375,8.382618,8.484888,8.755846,8.804733
CH_whole_lot_shift_014,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.391441,2.378831,2.402313,2.455942,0.021736,0.022218,0.022485,0.022055,98.316229,99.501953,99.768926,100.245401,8.817549,8.845866,8.889289,8.920528,7.868671,7.948948,8.049401,8.039643,7.949243,7.983056,8.131662,8.076763
CH_whole_lot_shift_015,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.758363,2.663038,2.760801,2.806261,0.025292,0.025809,0.026242,0.027165,92.323514,92.041894,93.003381,93.401769,10.014837,9.843474,10.170748,9.978449,7.537464,7.390626,7.623509,7.697884,7.836737,7.632969,7.850876,8.00749
CH_whole_lot_shift_016,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.50908,2.44683,2.545608,2.548188,0.018989,0.018871,0.018585,0.019086,93.855537,93.137081,93.604631,95.985929,9.750134,9.943025,9.925485,10.061015,7.861192,7.875805,8.133901,8.101822,8.24978,8.205221,8.116199,8.398553
CH_whole_lot_shift_017,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.064674,2.049498,2.107073,2.076577,0.010891,0.012121,0.010939,0.010875,88.384237,88.829692,88.901203,90.285178,9.541427,9.6013,9.856855,9.883051,8.242408,8.285557,8.445018,8.391984,6.60936,6.7002,6.780228,6.765981
CH_whole_lot_shift_018,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.541538,2.598645,2.639791,2.624918,0.022286,0.021295,0.021623,0.021946,85.386879,85.24339,86.454192,87.595099,9.395384,9.426236,9.510746,9.795237,7.979264,8.021374,8.237487,8.302863,8.412437,8.516736,8.529214,8.56575
CH_whole_lot_shift_019,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.329737,2.30871,2.32602,2.352485,0.018646,0.019494,0.019657,0.020974,87.546169,88.371163,88.846746,90.586458,9.268788,9.266704,9.302445,9.443748,7.974846,8.068714,8.128191,8.187002,7.451419,7.393429,7.436118,7.530073
CH_whole_lot_shift_020,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.377647,2.342616,2.370885,2.427678,0.024499,0.024007,0.02484,0.025583,85.38464,86.073417,87.165314,88.54375,9.197598,9.12872,9.216505,9.41895,8.277851,8.454581,8.44613,8.521568,7.3147,7.374987,7.569788,7.544303
CH_whole_lot_shift_021,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.694517,2.746697,2.788873,2.806125,0.022969,0.023388,0.023895,0.02354,91.718504,91.522052,92.282668,94.135468,9.085083,9.107597,9.199641,9.406229,8.745511,8.936083,8.998683,9.096246,7.30304,7.307195,7.438616,7.549694
CH_whole_lot_shift_022,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.017867,2.066517,2.050194,2.07427,0.022206,0.021687,0.021684,0.021978,92.359172,92.81509,94.328282,95.230394,9.471088,9.371927,9.671844,9.684653,9.076291,8.997839,9.257392,9.220764,7.541578,7.530239,7.595236,7.772326
CH_whole_lot_shift_023,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.068608,2.118659,2.097074,2.087667,0.016467,0.016472,0.015869,0.015683,90.500578,90.744783,91.181409,92.682442,8.811721,8.94892,8.852341,8.916309,8.222472,8.068896,8.181266,8.4209,7.836783,7.84393,7.859576,8.06638
CH_whole_lot_shift_024,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,1.992792,1.957233,1.99374,2.006193,0.02188,0.022808,0.022847,0.022695,86.056855,85.755242,86.989481,88.372861,9.213173,9.344895,9.345847,9.567453,8.097558,8.09226,8.187563,8.256004,7.380507,7.437006,7.511311,7.616429
CH_whole_lot_shift_025,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,1.863585,1.89501,1.956422,1.988166,0.013863,0.013211,0.013194,0.013331,90.611771,91.906245,91.786379,93.266178,9.731536,9.763306,9.71797,10.073565,8.596844,8.618677,8.780556,8.816244,7.069364,6.788006,6.955973,7.052248
CH_whole_lot_shift_026,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.285223,2.32983,2.31713,2.364292,0.017356,0.01681,0.016426,0.017359,91.41328,93.282005,94.066125,95.667979,9.064087,8.93917,9.050058,9.303295,6.142724,6.066593,6.242256,6.108531,8.434687,8.436654,8.617388,8.723372
CH_whole_lot_shift_027,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.100123,2.10375,2.118455,2.132826,0.02062,0.021461,0.020944,0.021117,81.359302,80.92263,81.993573,82.7141,8.652446,8.595763,8.847775,9.096618,8.059833,8.093642,8.038252,8.332908,7.197802,7.167218,7.418431,7.257962
CH_whole_lot_shift_028,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.25106,2.211702,2.262708,2.303632,0.01725,0.016369,0.015741,0.016938,94.639245,94.516315,95.912245,96.245838,9.248246,9.227504,9.40397,9.478362,8.080172,8.124344,8.286175,8.308931,6.871796,6.90288,7.018233,7.057985
CH_whole_lot_shift_029,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.354423,2.345668,2.303931,2.372454,0.017793,0.018148,0.018198,0.01951,90.857903,91.093594,92.719829,93.202686,8.509348,8.459478,8.694932,8.58568,7.248369,7.264962,7.385926,7.414121,7.858491,7.659282,7.831489,7.922695
CH_whole_lot_shift_030,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.205141,2.228172,2.299984,2.253111,0.021147,0.021192,0.022211,0.021825,91.330388,92.641636,93.353042,92.73612,10.721513,10.775578,10.748216,10.970893,7.229101,7.467072,7.418613,7.478554,7.259885,7.419351,7.393027,7.509492
CH_whole_lot_shift_031,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.132258,2.138094,2.18389,2.183332,0.017731,0.017885,0.018534,0.018565,93.272383,93.193307,94.631451,95.230074,9.19776,9.106541,9.295731,9.165178,8.659786,8.74871,8.827464,8.748661,7.882173,7.698155,7.909447,7.999749
CH_whole_lot_shift_032,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.151757,2.257659,2.253089,2.240202,0.020915,0.021956,0.022094,0.021603,89.05284,89.980602,90.511832,91.681955,9.201095,9.281314,9.521163,9.513375,7.771283,7.888877,7.999257,8.076226,7.574765,7.673093,7.509033,7.875525
CH_whole_lot_shift_033,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.313868,2.347941,2.330505,2.366437,0.018781,0.017657,0.018231,0.01916,90.912193,91.378883,92.260013,93.005122,8.747831,8.88351,8.956016,9.039244,9.510725,9.478789,9.788707,9.711788,7.987392,7.919303,7.802442,7.945865
CH_whole_lot_shift_034,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.422124,2.446786,2.475162,2.423318,0.017222,0.016661,0.017154,0.017672,90.690784,90.92574,91.542378,92.650867,10.119657,10.101398,10.135649,10.318447,8.20971,8.078032,8.192595,8.265689,7.687556,7.450266,7.547686,7.740584
CH_whole_lot_shift_035,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,1.930846,2.027037,2.012252,2.089984,0.015759,0.015742,0.016305,0.017269,87.118243,87.080834,88.081103,89.33633,9.063718,9.035798,9.059132,9.127763,8.496159,8.554158,8.662807,8.834407,7.124988,7.065483,7.160244,7.231148
CH_whole_lot_shift_036,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,1.798262,1.783221,1.818898,1.914222,0.020208,0.018371,0.018512,0.020017,81.450631,81.907528,83.588704,83.499595,9.276187,9.329278,9.523883,9.544153,7.66617,7.633236,7.776945,7.834444,7.827028,7.767699,7.91567,8.064774
CH_whole_lot_shift_037,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.414734,2.383539,2.40843,2.389674,0.019043,0.01913,0.018443,0.019263,92.59626,92.45977,94.300261,94.617333,8.917517,8.932644,9.145233,9.272546,9.749057,9.660373,9.758521,9.660729,6.728521,6.973152,6.933811,6.804391
CH_whole_lot_shift_038,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.530081,2.448075,2.501676,2.516115,0.025153,0.024678,0.025008,0.0261,92.953425,93.099032,94.662103,94.864757,8.722522,8.812649,8.859864,9.07413,8.624278,8.528207,8.669113,8.739371,6.561534,6.531521,6.657321,6.644071
CH_whole_lot_shift_039,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.320806,2.271846,2.300021,2.285118,0.021178,0.021271,0.021063,0.020456,84.328504,84.699462,85.114764,85.281393,7.322097,7.381546,7.461189,7.405454,7.742018,7.64809,7.743819,7.796016,8.032401,8.017359,8.161103,8.197189
CH_whole_lot_shift_040,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.588217,2.560284,2.627811,2.653154,0.016869,0.016026,0.017513,0.017467,86.454646,86.889681,87.922648,88.986993,9.035317,8.992095,9.017147,9.168642,8.242173,8.161798,8.347039,8.209825,7.701018,7.686474,7.767086,7.979098
CH_whole_lot_shift_041,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.034004,2.009257,2.052354,2.120787,0.018634,0.018323,0.018927,0.01878,90.719785,91.083369,91.391634,91.729821,8.973897,9.137269,9.349576,9.293367,8.854832,8.989242,9.114451,9.128085,8.065835,8.183851,8.317645,8.325358
CH_whole_lot_shift_042,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.190035,2.122588,2.237878,2.189096,0.017,0.01844,0.018384,0.019298,99.423646,100.274099,101.376334,102.290379,9.219029,9.264698,9.222368,9.552667,6.736969,6.597577,6.875451,6.987081,6.448194,6.343653,6.560479,6.648346
CH_whole_lot_shift_043,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,1.858542,1.921976,1.858998,1.93008,0.021191,0.021074,0.020473,0.020825,92.218511,92.127251,93.656045,94.202591,7.912628,7.832237,8.039986,8.164791,7.590426,7.490309,7.507204,7.753109,7.301488,7.296298,7.48127,7.536317
CH_whole_lot_shift_044,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.407418,2.355672,2.452551,2.45035,0.027454,0.028036,0.028032,0.027599,89.072784,88.949761,91.191919,90.992265,9.925559,10.090634,10.030176,10.333743,7.070931,7.145155,7.266932,7.30942,7.389866,7.343443,7.538667,7.654248
CH_whole_lot_shift_045,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.581035,2.593188,2.595501,2.639058,0.018419,0.01856,0.018934,0.018765,88.77262,88.594525,90.449402,91.410964,9.82864,9.861253,9.862145,9.993718,8.538596,8.496052,8.488393,8.72627,8.659119,8.784441,8.660064,8.832458
CH_whole_lot_shift_046,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,1.789798,1.82791,1.836213,1.844103,0.028463,0.028194,0.028077,0.028416,101.323694,102.286933,103.917334,104.633987,8.532063,8.488511,8.736542,8.732282,8.978246,9.021449,9.083473,9.375581,7.770682,7.796828,7.923351,7.81817
CH_whole_lot_shift_047,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.531538,2.531995,2.533857,2.592069,0.020324,0.021299,0.021643,0.021929,92.410471,91.828216,93.531661,95.01021,8.494477,8.494237,8.508707,8.585704,8.062185,8.064372,8.08907,8.244883,8.272507,8.197,8.447098,8.496906
CH_whole_lot_shift_048,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.155293,2.145193,2.165121,2.218841,0.018895,0.01832,0.017463,0.019023,95.658775,95.622752,97.488981,98.354443,9.679639,9.748584,9.837057,10.077435,7.645443,7.622201,7.723551,7.785212,6.701547,6.896326,6.78113,6.989654
CH_whole_lot_shift_049,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.247714,2.289756,2.326712,2.278968,0.014699,0.014408,0.014553,0.015095,86.885329,87.333595,88.656402,89.488979,8.200059,8.53234,8.780339,8.628387,8.955,9.121095,9.089286,9.146541,7.68792,7.702316,7.825335,7.96975
CH_whole_lot_shift_050,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.655054,2.634818,2.744492,2.65478,0.024426,0.024107,0.025068,0.023699,89.188881,89.810475,89.946705,91.942052,7.932801,7.949158,8.023868,8.204221,8.527929,8.586584,8.675505,8.806893,6.877239,6.774442,6.809881,6.954351
CH_whole_lot_shift_051,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.37678,2.386316,2.357664,2.420601,0.017663,0.017121,0.016611,0.016808,88.586219,89.015405,90.230064,91.06185,10.931722,10.789638,11.012464,11.103493,9.163024,9.11014,9.220772,9.25265,7.696417,7.610164,7.895816,7.910677
CH_whole_lot_shift_052,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.597082,2.588442,2.606064,2.570466,0.019485,0.019449,0.01917,0.019175,91.569391,92.299764,93.409555,94.666419,8.31511,8.304415,8.354262,8.205077,8.462913,8.317596,8.441744,8.754956,6.69323,6.732974,6.951518,6.899178
CH_whole_lot_shift_053,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.226989,2.247136,2.273817,2.275304,0.020962,0.021869,0.021647,0.022519,89.53225,89.522131,90.445742,92.003952,10.304237,10.291256,10.421499,10.561532,7.194739,7.36034,7.26305,7.562039,7.957829,7.942767,8.075633,8.056218
